sample_id,t,x,y
998,33.27,132.74,118.25
999,33.3,132.74,118.25
1000,33.33,131.98,119.01
1001,33.37,132.74,118.25
1002,33.4,131.98,118.25
1003,33.43,131.98,119.01
1004,33.47,131.22,119.01
1005,33.5,131.98,119.01
1006,33.53,131.22,119.01
1007,33.57,131.22,119.01
1008,33.6,131.22,119.01
1009,33.63,131.22,119.01
1010,33.67,131.22,119.01
1011,33.7,131.22,119.01
1012,33.73,130.45,119.01
1013,33.77,130.45,119.01
1014,33.8,130.45,119.01
1015,33.83,130.45,118.25
1016,33.87,129.69,118.25
1017,33.9,129.69,118.25
1018,33.93,129.69,118.25
1019,33.97,129.69,118.25
1020,34,128.93,118.25
1021,34.03,128.93,117.49
1022,34.07,129.69,117.49
1023,34.1,128.93,117.49
1024,34.13,128.93,116.72
1025,34.17,128.93,116.72
1026,34.2,128.93,116.72
1027,34.23,128.93,116.72
1028,34.27,128.17,116.72
1029,34.3,128.17,116.72
1030,34.33,128.17,115.96
1031,34.37,128.17,115.96
1032,34.4,128.17,115.96
1033,34.43,127.4,115.96
1034,34.47,127.4,115.96
1035,34.5,127.4,115.96
1036,34.53,127.4,115.96
1037,34.57,127.4,115.96
1038,34.6,127.4,115.96
1039,34.63,127.4,115.96
1040,34.67,127.4,115.96
1041,34.7,127.4,116.72
1042,34.73,127.4,116.72
1043,34.77,127.4,116.72
1044,34.8,127.4,116.72
1045,34.83,127.4,116.72
1046,34.87,126.64,116.72
1047,34.9,126.64,116.72
1048,34.93,126.64,116.72
1049,34.97,126.64,116.72
1050,35,126.64,116.72
1051,35.04,125.88,116.72
1052,35.07,125.88,116.72
1053,35.1,125.88,116.72
1054,35.13,125.11,115.96
1055,35.17,125.11,115.96
1056,35.2,124.35,115.96
1057,35.23,124.35,115.96
1058,35.27,124.35,115.2
1059,35.3,123.59,115.2
1060,35.34,123.59,115.2
1061,35.37,122.83,115.2
1062,35.4,122.06,115.2
1063,35.44,121.3,114.43
1064,35.47,120.54,115.2
1065,35.5,120.54,114.43
1066,35.54,119.77,114.43
1067,35.57,119.01,113.67
1068,35.6,119.77,113.67
1069,35.63,118.25,112.91
1070,35.67,118.25,112.91
1071,35.7,118.25,112.91
1072,35.73,116.72,112.91
1073,35.77,116.72,112.91
1074,35.8,115.96,112.91
1075,35.84,115.2,112.91
1076,35.87,115.2,112.15
1077,35.9,115.2,112.15
1078,35.94,114.43,112.15
1079,35.97,114.43,112.15
1080,36,113.67,111.38
1081,36.04,112.15,110.62
1082,36.07,112.91,111.38
1083,36.1,112.15,110.62
1084,36.14,111.38,109.86
1085,36.17,110.62,110.62
1086,36.2,111.38,109.86
1087,36.24,109.86,109.86
1088,36.27,109.86,109.86
1089,36.3,109.86,109.09
1090,36.34,109.09,109.09
1091,36.37,109.09,109.09
1092,36.4,109.09,109.09
1093,36.44,109.09,109.09
1094,36.47,109.09,109.09
1095,36.5,108.33,109.09
1096,36.54,106.81,108.33
1097,36.57,106.81,108.33
1098,36.6,106.04,107.57
1099,36.64,105.28,106.81
1100,36.67,105.28,106.81
1101,36.7,104.52,106.04
1102,36.74,103.75,104.52
1103,36.77,103.75,103.75
1104,36.8,102.99,102.99
1105,36.84,102.99,102.23
1106,36.87,102.23,100.7
1107,36.9,101.46,99.94
1108,36.94,101.46,99.18
1109,36.97,101.46,99.18
1110,37,100.7,97.65
1111,37.04,99.94,96.12
1112,37.07,99.94,94.6
1113,37.1,99.94,93.07
1114,37.14,99.18,90.78
1115,37.17,98.41,89.26
1116,37.2,98.41,87.73
1117,37.24,97.65,86.21
1118,37.27,97.65,84.68
1119,37.3,96.89,83.16
1120,37.34,96.89,80.87
1121,37.37,96.89,79.34
1122,37.4,96.12,77.05
1123,37.44,95.36,75.53
1124,37.47,95.36,74
1125,37.5,94.6,73.24
1126,37.54,93.84,71.71
1127,37.57,93.84,70.95
1128,37.6,93.84,70.19
1129,37.64,93.84,69.42
1130,37.67,93.84,68.66
1131,37.7,93.84,68.66
1132,37.74,93.07,67.13
1133,37.77,93.07,66.37
1134,37.8,93.84,66.37
1135,37.84,93.84,65.61
1136,37.87,93.84,65.61
1137,37.9,93.84,65.61
1138,37.94,93.07,64.08
1139,37.97,93.07,64.08
1140,38,93.07,62.56
1141,38.04,93.07,62.56
1142,38.07,93.07,61.79
1143,38.1,92.31,61.79
1144,38.14,92.31,61.79
1145,38.17,92.31,61.79
1146,38.2,92.31,61.79
1147,38.24,92.31,61.79
1148,38.27,92.31,61.03
1149,38.3,92.31,61.03
1150,38.34,92.31,61.03
1151,38.37,92.31,61.03
1152,38.41,92.31,61.03
1153,38.44,92.31,60.27
1154,38.47,92.31,60.27
1155,38.51,92.31,60.27
1156,38.54,92.31,60.27
1157,38.57,92.31,60.27
1158,38.61,92.31,60.27
1159,38.64,92.31,60.27
1160,38.67,92.31,60.27
1161,38.7,92.31,60.27
1162,38.74,92.31,60.27
1163,38.77,92.31,60.27
1164,38.81,92.31,61.03
1165,38.84,92.31,60.27
1166,38.87,92.31,61.03
1167,38.91,92.31,61.03
1168,38.94,92.31,60.27
1169,38.97,92.31,60.27
1170,39.01,92.31,60.27
1171,39.04,92.31,60.27
1172,39.07,92.31,60.27
1173,39.11,92.31,60.27
1174,39.14,92.31,60.27
1175,39.17,92.31,60.27
1176,39.2,92.31,60.27
1177,39.24,92.31,60.27
1178,39.27,92.31,60.27
1179,39.31,92.31,60.27
1180,39.34,92.31,60.27
1181,39.37,92.31,60.27
1182,39.41,92.31,60.27
1183,39.44,92.31,60.27
1184,39.47,92.31,60.27
1185,39.51,92.31,60.27
1186,39.54,92.31,60.27
1187,39.57,92.31,60.27
1188,39.61,92.31,60.27
1189,39.64,92.31,60.27
1190,39.67,92.31,60.27
1191,39.71,92.31,60.27
1192,39.74,92.31,60.27
1193,39.77,92.31,60.27
1194,39.81,92.31,60.27
1195,39.84,92.31,60.27
1196,39.87,92.31,60.27
1197,39.91,92.31,59.51
1198,39.94,92.31,60.27
1199,39.97,92.31,60.27
1200,40.01,92.31,60.27
1201,40.04,92.31,60.27
1202,40.07,92.31,60.27
1203,40.11,92.31,60.27
1204,40.14,92.31,60.27
1205,40.17,92.31,59.51
1206,40.21,92.31,60.27
1207,40.24,92.31,60.27
1208,40.27,92.31,60.27
1209,40.31,92.31,60.27
1210,40.34,92.31,60.27
1211,40.37,92.31,60.27
1212,40.41,92.31,60.27
1213,40.44,92.31,60.27
1214,40.47,92.31,60.27
1215,40.51,92.31,60.27
1216,40.54,92.31,60.27
1217,40.57,92.31,60.27
1218,40.61,92.31,60.27
1219,40.64,92.31,60.27
1220,40.67,92.31,60.27
1221,40.71,92.31,60.27
1222,40.74,92.31,60.27
1223,40.77,92.31,60.27
1224,40.81,92.31,60.27
1225,40.84,92.31,61.03
1226,40.87,92.31,61.03
1227,40.91,92.31,61.79
1228,40.94,92.31,61.79
1229,40.97,92.31,62.56
1230,41.01,92.31,62.56
1231,41.04,92.31,62.56
1232,41.07,92.31,63.32
1233,41.11,92.31,63.32
1234,41.14,92.31,63.32
1235,41.17,92.31,64.08
1236,41.21,92.31,64.08
1237,41.24,92.31,64.08
1238,41.27,92.31,64.08
1239,41.31,92.31,64.08
1240,41.34,92.31,64.08
1241,41.37,92.31,64.08
1242,41.41,92.31,64.08
1243,41.44,92.31,63.32
1244,41.47,92.31,64.08
1245,41.51,92.31,63.32
1246,41.54,92.31,64.08
1247,41.57,92.31,64.08
1248,41.61,92.31,64.08
1249,41.64,92.31,64.08
1250,41.68,93.07,64.08
1251,41.71,93.07,64.08
1252,41.74,93.07,64.08
1253,41.77,93.07,64.08
1254,41.81,93.07,64.08
1255,41.84,93.07,64.08
1256,41.88,93.07,64.08
1257,41.91,93.07,64.08
1258,41.94,92.31,64.08
1259,41.98,92.31,64.08
1260,42.01,93.07,64.08
1261,42.04,92.31,64.08
1262,42.08,92.31,64.08
1263,42.11,92.31,64.08
1264,42.14,92.31,64.08
1265,42.18,93.07,64.08
1266,42.21,92.31,64.85
1267,42.24,92.31,64.08
1268,42.27,93.07,64.08
1269,42.31,92.31,64.08
1270,42.34,92.31,64.08
1271,42.38,92.31,64.08
1272,42.41,92.31,64.08
1273,42.44,92.31,64.08
1274,42.48,92.31,64.08
1275,42.51,92.31,63.32
1276,42.54,92.31,63.32
1277,42.58,92.31,63.32
1278,42.61,92.31,63.32
1279,42.64,92.31,63.32
1280,42.68,93.07,63.32
1281,42.71,93.07,63.32
1282,42.74,93.07,63.32
1283,42.78,93.07,63.32
1284,42.81,92.31,64.08
1285,42.84,92.31,64.08
1286,42.88,92.31,63.32
1287,42.91,92.31,64.08
1288,42.94,92.31,63.32
1289,42.98,92.31,64.08
1290,43.01,92.31,64.08
1291,43.04,92.31,63.32
1292,43.08,92.31,63.32
1293,43.11,92.31,63.32
1294,43.14,92.31,63.32
1295,43.18,92.31,63.32
1296,43.21,92.31,63.32
1297,43.24,92.31,63.32
1298,43.28,92.31,63.32
1299,43.31,92.31,63.32
1300,43.34,92.31,62.56
1301,43.38,92.31,62.56
1302,43.41,92.31,62.56
1303,43.44,92.31,62.56
1304,43.48,92.31,62.56
1305,43.51,92.31,62.56
1306,43.54,92.31,61.79
1307,43.58,92.31,61.79
1308,43.61,92.31,61.79
1309,43.64,92.31,61.79
1310,43.68,92.31,61.03
1311,43.71,92.31,61.03
1312,43.74,92.31,61.03
1313,43.78,92.31,61.03
1314,43.81,92.31,61.03
1315,43.84,92.31,61.03
1316,43.88,92.31,61.03
1317,43.91,92.31,61.03
1318,43.94,92.31,61.03
1319,43.98,91.55,61.03
1320,44.01,91.55,61.03
1321,44.04,91.55,61.03
1322,44.08,91.55,61.03
1323,44.11,91.55,60.27
1324,44.14,91.55,60.27
1325,44.18,91.55,59.51
1326,44.21,91.55,59.51
1327,44.24,91.55,59.51
1328,44.28,91.55,58.74
1329,44.31,91.55,58.74
1330,44.34,90.78,58.74
1331,44.38,91.55,58.74
1332,44.41,91.55,57.98
1333,44.44,91.55,57.98
1334,44.48,90.78,57.22
1335,44.51,91.55,57.22
1336,44.54,90.78,57.22
1337,44.58,90.78,56.45
1338,44.61,90.78,56.45
1339,44.64,90.02,56.45
1340,44.68,90.02,56.45
1341,44.71,90.02,55.69
1342,44.74,89.26,55.69
1343,44.78,89.26,54.93
1344,44.81,89.26,54.93
1345,44.84,89.26,54.93
1346,44.88,89.26,54.93
1347,44.91,89.26,54.93
1348,44.94,90.02,54.93
1349,44.98,90.02,54.93
1350,45.01,90.02,55.69
1351,45.05,90.02,54.93
1352,45.08,89.26,54.17
1353,45.11,90.02,54.93
1354,45.15,90.02,54.93
1355,45.18,90.02,54.93
1356,45.21,90.02,54.93
1357,45.24,90.02,54.93
1358,45.28,90.02,54.93
1359,45.31,90.02,54.93
1360,45.34,90.02,54.93
1361,45.38,90.02,54.93
1362,45.41,90.02,54.93
1363,45.45,90.02,54.93
1364,45.48,90.02,54.93
1365,45.51,90.02,54.93
1366,45.55,90.02,54.93
1367,45.58,90.02,54.93
1368,45.61,90.02,54.93
1369,45.65,90.02,54.93
1370,45.68,90.02,54.93
1371,45.71,90.02,54.93
1372,45.74,90.02,54.93
1373,45.78,90.02,54.93
1374,45.81,90.02,54.93
1375,45.84,90.02,54.93
1376,45.88,90.02,54.93
1377,45.91,90.02,54.93
1378,45.95,90.02,54.93
1379,45.98,90.02,54.17
1380,46.01,90.02,54.17
1381,46.05,90.02,54.17
1382,46.08,90.02,54.17
1383,46.11,90.02,53.4
1384,46.15,90.02,53.4
1385,46.18,89.26,52.64
1386,46.21,90.02,53.4
1387,46.25,90.02,52.64
1388,46.28,90.02,52.64
1389,46.31,90.02,52.64
1390,46.35,90.02,52.64
1391,46.38,90.02,52.64
1392,46.41,90.02,51.88
1393,46.45,90.02,51.88
1394,46.48,90.02,51.88
1395,46.51,90.02,52.64
1396,46.55,90.02,52.64
1397,46.58,90.02,52.64
1398,46.61,90.02,52.64
1399,46.65,90.02,51.88
1400,46.68,90.02,51.88
1401,46.71,90.02,51.88
1402,46.75,90.02,51.11
1403,46.78,90.02,50.35
1404,46.81,90.02,48.06
1405,46.85,90.02,47.3
1406,46.88,90.02,47.3
1407,46.91,90.02,45.77
1408,46.95,90.02,45.77
1409,46.98,90.02,45.01
1410,47.01,89.26,45.01
1411,47.05,90.02,45.01
1412,47.08,89.26,44.25
1413,47.11,89.26,44.25
1414,47.15,89.26,42.72
1415,47.18,89.26,43.48
1416,47.21,88.5,41.96
1417,47.25,88.5,41.96
1418,47.28,88.5,41.96
1419,47.31,88.5,41.2
1420,47.35,88.5,41.2
1421,47.38,88.5,40.43
1422,47.41,88.5,40.43
1423,47.45,88.5,39.67
1424,47.48,88.5,38.91
1425,47.51,88.5,38.14
1426,47.55,88.5,37.38
1427,47.58,88.5,35.86
1428,47.61,88.5,35.86
1429,47.65,88.5,35.09
1430,47.68,87.73,33.57
1431,47.71,87.73,33.57
1432,47.75,86.97,32.8
1433,47.78,87.73,32.04
1434,47.81,86.97,31.28
1435,47.85,86.97,30.52
1436,47.88,86.97,29.75
1437,47.91,86.21,28.99
1438,47.95,86.21,28.23
1439,47.98,86.21,27.46
1440,48.01,86.21,27.46
1441,48.05,86.21,25.94
1442,48.08,86.21,25.94
1443,48.11,86.21,25.94
1444,48.15,86.21,25.18
1445,48.18,85.44,24.41
1446,48.21,85.44,24.41
1447,48.25,85.44,24.41
1448,48.28,85.44,24.41
1449,48.31,85.44,24.41
1450,48.35,85.44,23.65
1451,48.38,84.68,23.65
1452,48.41,84.68,23.65
1453,48.45,84.68,23.65
1454,48.48,84.68,22.89
1455,48.52,84.68,23.65
1456,48.55,84.68,22.89
1457,48.58,84.68,22.89
1458,48.62,83.92,23.65
1459,48.65,83.92,23.65
1460,48.68,83.92,22.89
1461,48.72,83.92,22.89
1462,48.75,83.92,22.89
1463,48.78,83.92,22.12
1464,48.81,83.92,22.12
1465,48.85,83.92,22.12
1466,48.88,83.92,22.12
1467,48.91,83.92,22.12
1468,48.95,83.92,22.12
1469,48.98,83.92,22.12
1470,49.02,83.92,21.36
1471,49.05,83.92,22.12
1472,49.08,83.16,22.12
1473,49.12,83.92,22.12
1474,49.15,83.92,22.12
1475,49.18,83.92,21.36
1476,49.22,83.16,22.12
1477,49.25,83.92,21.36
1478,49.28,83.92,21.36
1479,49.31,83.92,21.36
1480,49.35,83.92,22.12
1481,49.38,83.92,21.36
1482,49.42,83.92,21.36
1483,49.45,83.92,21.36
1484,49.48,83.16,21.36
1485,49.52,83.92,21.36
1486,49.55,83.92,21.36
1487,49.58,83.92,21.36
1488,49.62,83.92,22.12
1489,49.65,83.92,22.12
1490,49.68,83.92,21.36
1491,49.72,83.92,21.36
1492,49.75,83.92,20.6
1493,49.78,83.92,21.36
1494,49.82,83.92,21.36
1495,49.85,83.92,21.36
1496,49.88,83.16,20.6
1497,49.92,83.16,21.36
1498,49.95,83.92,21.36
1499,49.98,83.16,21.36
1500,50.02,83.16,22.12
1501,50.05,83.16,21.36
1502,50.08,83.16,21.36
1503,50.12,83.16,21.36
1504,50.15,83.16,22.12
1505,50.18,83.92,21.36
1506,50.22,83.92,22.12
1507,50.25,83.92,21.36
1508,50.28,83.92,21.36
1509,50.32,83.92,21.36
1510,50.35,83.92,22.89
1511,50.38,83.92,22.12
1512,50.42,83.92,21.36
1513,50.45,83.92,21.36
1514,50.48,83.92,22.12
1515,50.52,83.92,21.36
1516,50.55,83.92,21.36
1517,50.58,83.92,21.36
1518,50.62,83.92,22.12
1519,50.65,83.92,21.36
1520,50.68,83.92,21.36
1521,50.72,83.92,21.36
1522,50.75,83.92,21.36
1523,50.78,84.68,21.36
1524,50.82,83.92,22.12
1525,50.85,83.92,21.36
1526,50.88,83.92,22.12
1527,50.92,83.92,21.36
1528,50.95,84.68,21.36
1529,50.98,84.68,21.36
1530,51.02,83.92,21.36
1531,51.05,83.92,21.36
1532,51.08,83.92,21.36
1533,51.12,84.68,21.36
1534,51.15,84.68,21.36
1535,51.18,83.92,21.36
1536,51.22,84.68,21.36
1537,51.25,84.68,21.36
1538,51.28,84.68,21.36
1539,51.32,84.68,21.36
1540,51.35,84.68,21.36
1541,51.38,84.68,21.36
1542,51.42,84.68,21.36
1543,51.45,85.44,21.36
1544,51.48,85.44,21.36
1545,51.52,85.44,21.36
1546,51.55,85.44,21.36
1547,51.58,85.44,21.36
1548,51.62,85.44,21.36
1549,51.65,86.21,21.36
1550,51.69,86.21,21.36
1551,51.72,85.44,21.36
1552,51.75,86.21,21.36
1553,51.79,86.21,21.36
1554,51.82,85.44,21.36
1555,51.85,85.44,21.36
1556,51.88,86.21,21.36
1557,51.92,85.44,21.36
1558,51.95,86.21,21.36
1559,51.98,86.21,21.36
1560,52.02,86.21,21.36
1561,52.05,86.21,21.36
1562,52.09,86.21,21.36
1563,52.12,86.97,21.36
1564,52.15,86.97,21.36
1565,52.19,86.97,21.36
1566,52.22,86.97,21.36
1567,52.25,87.73,21.36
1568,52.29,86.97,22.12
1569,52.32,86.97,22.12
1570,52.35,86.97,21.36
1571,52.38,86.97,22.12
1572,52.42,86.97,21.36
1573,52.45,86.97,22.12
1574,52.48,86.97,22.12
1575,52.52,86.97,22.12
1576,52.55,86.97,22.12
1577,52.59,86.21,22.89
1578,52.62,86.97,22.89
1579,52.65,86.97,22.89
1580,52.69,86.21,23.65
1581,52.72,86.21,24.41
1582,52.75,86.21,24.41
1583,52.79,86.21,24.41
1584,52.82,86.21,25.18
1585,52.85,86.21,25.94
1586,52.89,86.21,25.94
1587,52.92,85.44,26.7
1588,52.95,86.21,27.46
1589,52.99,86.97,28.23
1590,53.02,87.73,28.99
1591,53.05,87.73,29.75
1592,53.09,88.5,31.28
1593,53.12,88.5,32.04
1594,53.15,89.26,32.8
1595,53.19,90.02,33.57
1596,53.22,90.02,34.33
1597,53.25,90.02,35.09
1598,53.29,90.78,35.86
1599,53.32,90.78,36.62
1600,53.35,90.78,36.62
1601,53.39,90.78,36.62
1602,53.42,90.02,37.38
1603,53.45,90.02,38.14
1604,53.49,90.02,38.14
1605,53.52,90.02,38.14
1606,53.55,90.02,38.14
1607,53.59,90.02,38.91
1608,53.62,90.02,38.91
1609,53.65,90.02,38.91
1610,53.69,90.02,38.91
1611,53.72,90.02,39.67
1612,53.75,90.02,39.67
1613,53.79,90.02,38.91
1614,53.82,90.02,39.67
1615,53.85,90.02,39.67
1616,53.89,90.02,39.67
1617,53.92,90.02,40.43
1618,53.95,90.02,40.43
1619,53.99,90.78,40.43
1620,54.02,90.78,40.43
1621,54.05,90.78,40.43
1622,54.09,90.78,40.43
1623,54.12,90.78,40.43
1624,54.15,90.78,41.2
1625,54.19,90.02,40.43
1626,54.22,90.78,40.43
1627,54.25,90.78,40.43
1628,54.29,90.78,40.43
1629,54.32,90.78,40.43
1630,54.35,90.02,41.2
1631,54.39,90.02,40.43
1632,54.42,90.02,40.43
1633,54.45,90.02,40.43
1634,54.49,90.02,40.43
1635,54.52,90.78,40.43
1636,54.55,90.78,39.67
1637,54.59,90.02,40.43
1638,54.62,90.78,39.67
1639,54.65,90.78,40.43
1640,54.69,90.78,40.43
1641,54.72,90.78,40.43
1642,54.75,90.78,39.67
1643,54.79,90.78,40.43
1644,54.82,91.55,40.43
1645,54.85,90.78,40.43
1646,54.89,91.55,40.43
1647,54.92,91.55,40.43
1648,54.95,92.31,41.2
1649,54.99,92.31,41.2
1650,55.02,92.31,41.2
1651,55.06,92.31,41.2
1652,55.09,93.07,41.2
1653,55.12,93.07,41.2
1654,55.16,93.07,41.96
1655,55.19,93.07,41.96
1656,55.22,93.07,41.96
1657,55.26,93.07,41.96
1658,55.29,93.07,41.96
1659,55.32,93.84,41.96
1660,55.36,93.84,41.96
1661,55.39,94.6,42.72
1662,55.42,94.6,41.96
1663,55.45,94.6,42.72
1664,55.49,95.36,42.72
1665,55.52,95.36,42.72
1666,55.56,95.36,43.48
1667,55.59,96.12,43.48
1668,55.62,96.12,43.48
1669,55.66,96.12,43.48
1670,55.69,96.12,43.48
1671,55.72,96.12,43.48
1672,55.76,96.12,43.48
1673,55.79,96.89,43.48
1674,55.82,96.89,44.25
1675,55.86,96.89,44.25
1676,55.89,96.89,44.25
1677,55.92,96.89,44.25
1678,55.95,96.89,44.25
1679,55.99,96.89,44.25
1680,56.02,96.89,44.25
1681,56.06,96.89,44.25
1682,56.09,96.89,45.01
1683,56.12,96.89,45.01
1684,56.16,96.89,44.25
1685,56.19,96.89,45.01
1686,56.22,96.89,45.01
1687,56.26,96.89,45.01
1688,56.29,96.89,44.25
1689,56.32,96.89,45.01
1690,56.36,96.89,44.25
1691,56.39,97.65,44.25
1692,56.42,97.65,45.01
1693,56.46,97.65,45.01
1694,56.49,97.65,45.01
1695,56.52,97.65,45.01
1696,56.56,97.65,45.01
1697,56.59,97.65,45.01
1698,56.62,97.65,45.01
1699,56.66,97.65,45.01
1700,56.69,97.65,45.01
1701,56.72,97.65,44.25
1702,56.76,96.89,44.25
1703,56.79,96.89,45.01
1704,56.82,97.65,45.01
1705,56.86,97.65,45.01
1706,56.89,97.65,45.77
1707,56.92,97.65,45.77
1708,56.96,97.65,45.77
1709,56.99,97.65,45.77
1710,57.02,97.65,45.77
1711,57.06,97.65,46.54
1712,57.09,97.65,46.54
1713,57.12,97.65,46.54
1714,57.16,97.65,46.54
1715,57.19,97.65,46.54
1716,57.22,97.65,46.54
1717,57.26,98.41,47.3
1718,57.29,98.41,46.54
1719,57.32,98.41,47.3
1720,57.36,98.41,46.54
1721,57.39,98.41,46.54
1722,57.42,99.18,46.54
1723,57.46,99.18,46.54
1724,57.49,99.18,46.54
1725,57.52,99.18,47.3
1726,57.56,99.18,46.54
1727,57.59,99.18,46.54
1728,57.62,99.18,47.3
1729,57.66,99.18,46.54
1730,57.69,99.18,46.54
1731,57.72,99.18,46.54
1732,57.76,99.18,47.3
1733,57.79,99.94,46.54
1734,57.82,99.94,46.54
1735,57.86,99.18,46.54
1736,57.89,99.94,47.3
1737,57.92,99.94,46.54
1738,57.96,99.94,46.54
1739,57.99,99.94,46.54
1740,58.02,99.18,46.54
1741,58.06,99.18,46.54
1742,58.09,99.18,47.3
1743,58.12,99.18,46.54
1744,58.16,99.18,47.3
1745,58.19,99.94,46.54
1746,58.22,99.94,46.54
1747,58.26,99.94,46.54
1748,58.29,99.94,46.54
1749,58.32,99.94,46.54
1750,58.36,99.94,47.3
1751,58.39,99.94,47.3
1752,58.43,99.94,47.3
1753,58.46,99.94,47.3
1754,58.49,99.94,47.3
1755,58.52,99.94,47.3
1756,58.56,99.94,47.3
1757,58.59,99.94,47.3
1758,58.63,99.94,47.3
1759,58.66,99.94,47.3
1760,58.69,99.94,47.3
1761,58.73,99.94,47.3
1762,58.76,99.18,47.3
1763,58.79,99.94,47.3
1764,58.83,99.94,47.3
1765,58.86,99.18,47.3
1766,58.89,99.94,47.3
1767,58.93,99.94,47.3
1768,58.96,99.94,47.3
1769,58.99,99.94,47.3
1770,59.02,99.18,47.3
1771,59.06,99.94,47.3
1772,59.09,99.18,47.3
1773,59.13,99.18,47.3
1774,59.16,99.18,47.3
1775,59.19,99.94,47.3
1776,59.23,99.18,48.06
1777,59.26,99.94,47.3
1778,59.29,99.94,47.3
1779,59.33,99.94,47.3
1780,59.36,99.94,47.3
1781,59.39,99.94,47.3
1782,59.43,99.94,47.3
1783,59.46,99.94,47.3
1784,59.49,99.94,47.3
1785,59.53,99.94,47.3
1786,59.56,99.94,47.3
1787,59.59,99.94,47.3
1788,59.63,99.94,47.3
1789,59.66,99.94,47.3
1790,59.69,99.94,47.3
1791,59.73,99.94,47.3
1792,59.76,99.94,47.3
1793,59.79,99.18,47.3
1794,59.83,99.94,47.3
1795,59.86,99.94,47.3
1796,59.89,99.94,47.3
1797,59.93,99.94,47.3
1798,59.96,99.94,47.3
1799,59.99,99.94,47.3
1800,60.03,99.94,47.3
1801,60.06,99.94,47.3
1802,60.09,99.94,47.3
1803,60.13,99.94,47.3
1804,60.16,99.94,47.3
1805,60.19,99.94,47.3
1806,60.23,99.94,47.3
1807,60.26,99.94,47.3
1808,60.29,99.18,47.3
1809,60.33,99.94,47.3
1810,60.36,99.94,47.3
1811,60.39,99.18,47.3
1812,60.43,99.94,47.3
1813,60.46,99.18,47.3
1814,60.49,99.18,47.3
1815,60.53,99.18,47.3
1816,60.56,99.18,47.3
1817,60.59,99.18,47.3
1818,60.63,99.18,47.3
1819,60.66,99.18,47.3
1820,60.69,99.18,48.06
1821,60.73,99.18,47.3
1822,60.76,99.18,47.3
1823,60.79,99.18,47.3
1824,60.83,99.94,47.3
1825,60.86,99.94,47.3
1826,60.89,99.94,47.3
1827,60.93,99.94,47.3
1828,60.96,99.94,47.3
1829,60.99,99.94,47.3
1830,61.03,99.18,47.3
1831,61.06,99.18,47.3
1832,61.09,99.94,47.3
1833,61.13,99.18,47.3
1834,61.16,99.94,47.3
1835,61.19,99.94,47.3
1836,61.23,99.94,47.3
1837,61.26,99.94,47.3
1838,61.29,99.94,47.3
1839,61.33,99.94,47.3
1840,61.36,99.94,47.3
1841,61.39,99.94,47.3
1842,61.43,99.94,47.3
1843,61.46,99.94,48.06
1844,61.49,99.94,48.06
1845,61.53,99.94,48.06
1846,61.56,99.94,48.06
1847,61.59,99.94,48.06
1848,61.63,99.94,48.06
1849,61.66,99.94,48.06
1850,61.7,99.94,47.3
1851,61.73,99.94,48.06
1852,61.76,99.94,47.3
1853,61.8,99.94,47.3
1854,61.83,99.94,47.3
1855,61.86,99.94,47.3
1856,61.9,99.94,47.3
1857,61.93,99.94,47.3
1858,61.96,99.94,47.3
1859,62,99.94,47.3
1860,62.03,99.94,47.3
1861,62.06,100.7,47.3
1862,62.09,99.94,46.54
1863,62.13,99.94,46.54
1864,62.16,99.94,46.54
1865,62.2,99.94,46.54
1866,62.23,99.94,46.54
1867,62.26,100.7,46.54
1868,62.3,99.94,46.54
1869,62.33,99.94,45.77
1870,62.36,99.94,45.77
1871,62.4,99.94,45.77
1872,62.43,99.94,45.77
1873,62.46,99.94,45.77
1874,62.5,100.7,45.01
1875,62.53,100.7,45.01
1876,62.56,101.46,45.01
1877,62.59,101.46,45.77
1878,62.63,101.46,45.01
1879,62.66,102.23,45.01
1880,62.7,102.99,45.77
1881,62.73,102.23,45.01
1882,62.76,102.99,45.77
1883,62.8,102.99,45.77
1884,62.83,102.99,45.77
1885,62.86,103.75,45.77
1886,62.9,104.52,45.77
1887,62.93,103.75,45.77
1888,62.96,104.52,45.01
1889,63,104.52,45.01
1890,63.03,104.52,45.01
1891,63.06,104.52,45.01
1892,63.1,105.28,45.01
1893,63.13,104.52,45.01
1894,63.16,105.28,45.01
1895,63.2,105.28,45.01
1896,63.23,105.28,45.01
1897,63.26,105.28,45.01
1898,63.3,105.28,45.77
1899,63.33,105.28,45.77
1900,63.36,105.28,45.77
1901,63.4,105.28,45.77
1902,63.43,105.28,45.77
1903,63.46,105.28,45.77
1904,63.5,105.28,45.77
1905,63.53,105.28,45.77
1906,63.56,106.04,45.77
1907,63.6,106.04,45.77
1908,63.63,106.04,45.77
1909,63.66,106.81,45.77
1910,63.7,106.81,45.77
1911,63.73,106.81,45.77
1912,63.76,107.57,45.77
1913,63.8,108.33,45.77
1914,63.83,108.33,46.54
1915,63.86,108.33,46.54
1916,63.9,109.09,46.54
1917,63.93,109.86,46.54
1918,63.96,109.86,47.3
1919,64,109.86,47.3
1920,64.03,109.86,48.06
1921,64.06,109.86,48.06
1922,64.1,109.86,48.83
1923,64.13,109.86,49.59
1924,64.16,109.86,49.59
1925,64.2,109.86,50.35
1926,64.23,109.86,50.35
1927,64.26,109.86,51.11
1928,64.3,110.62,51.11
1929,64.33,110.62,51.11
1930,64.36,110.62,51.11
